source;target;support;confidence
0060915544;080410526X;0.028985507246376812;0.0003514320857494289
0060915544;0515132020;0.014492753623188406;0.00017571604287471446
0060915544;0515131229;0.028985507246376812;0.0003514320857494289
0060915544;051513287X;0.014492753623188406;0.00017571604287471446
0060915544;0312966091;0.014492753623188406;0.00017571604287471446
0060915544;0425154092;0.014492753623188406;0.00017571604287471446
0060915544;0440206154;0.014492753623188406;0.00017571604287471446
0060915544;006101351X;0.014492753623188406;0.00017571604287471446
0060915544;0440225701;0.014492753623188406;0.00017571604287471446
0060915544;0439064864;0.014492753623188406;0.00017571604287471446
0060915544;0380789035;0.014492753623188406;0.00017571604287471446
0060915544;0439136350;0.014492753623188406;0.00017571604287471446
0060915544;0440220602;0.014492753623188406;0.00017571604287471446
0060915544;0345313860;0.014492753623188406;0.00017571604287471446
0060915544;0440222656;0.014492753623188406;0.00017571604287471446
0060915544;0312924585;0.014492753623188406;0.00017571604287471446
0060915544;1558743669;0.014492753623188406;0.00017571604287471446
0316601950;044023722X;0.05673758865248227;0.0014057283429977157
0316601950;0316776963;0.03546099290780142;0.0008785802143735723
0316601950;0060915544;0.05673758865248227;0.0014057283429977157
0316601950;0385720106;0.05673758865248227;0.0014057283429977157
0316601950;0380718340;0.02127659574468085;0.0005271481286241434
0316601950;044651652X;0.04964539007092199;0.0012300123001230013
0316601950;0316569321;0.0425531914893617;0.0010542962572482868
0316601950;0679781587;0.0851063829787234;0.0021085925144965737
0316601950;0590353403;0.014184397163120567;0.0003514320857494289
0316601950;0060928336;0.07801418439716312;0.001932876471621859
0316601950;0060930535;0.10638297872340426;0.002635740643120717
0316601950;0446310786;0.03546099290780142;0.0008785802143735723
0316601950;0671021001;0.06382978723404255;0.0015814443858724301
0316601950;067976402X;0.07092198581560284;0.0017571604287471446
0316601950;044021145X;0.04964539007092199;0.0012300123001230013
0316601950;0316666343;0.1773049645390071;0.004392901071867862
0316601950;0449212602;0.02127659574468085;0.0005271481286241434
0316601950;0375726403;0.0425531914893617;0.0010542962572482868
0316601950;0060987103;0.028368794326241134;0.0007028641714988579
0316601950;0060987561;0.07801418439716312;0.001932876471621859
0316601950;0140293248;0.06382978723404255;0.0015814443858724301
0316601950;0142000205;0.05673758865248227;0.0014057283429977157
0316601950;0142001740;0.09219858156028368;0.002284308557371288
0316601950;0743418174;0.09219858156028368;0.002284308557371288
0316601950;0156027321;0.04964539007092199;0.0012300123001230013
0316601950;0060987529;0.014184397163120567;0.0003514320857494289
0316601950;0805063897;0.03546099290780142;0.0008785802143735723
0316601950;0140298479;0.04964539007092199;0.0012300123001230013
0316601950;0375700757;0.02127659574468085;0.0005271481286241434
0316601950;0385265700;0.09219858156028368;0.002284308557371288
0316601950;0060976845;0.09219858156028368;0.002284308557371288
0316601950;0553572997;0.04964539007092199;0.0012300123001230013
0316601950;0312195516;0.1347517730496454;0.0033386048146195747
0316601950;068484477X;0.05673758865248227;0.0014057283429977157
0316601950;0380789019;0.0070921985815602835;0.00017571604287471446
0316601950;0446672211;0.14893617021276595;0.0036900369003690036
0316601950;0671027360;0.07092198581560284;0.0017571604287471446
0316601950;0439139597;0.02127659574468085;0.0005271481286241434
0316601950;0312983271;0.04964539007092199;0.0012300123001230013
0316601950;014025448X;0.03546099290780142;0.0008785802143735723
0316601950;0385504209;0.0851063829787234;0.0021085925144965737
0316601950;068484267X;0.0425531914893617;0.0010542962572482868
0316601950;0345380371;0.028368794326241134;0.0007028641714988579
0316601950;0375727345;0.09929078014184398;0.0024600246002460025
0316601950;0452282829;0.07092198581560284;0.0017571604287471446
0316601950;1400034779;0.0425531914893617;0.0010542962572482868
0316601950;0452282152;0.04964539007092199;0.0012300123001230013
0316601950;1400031354;0.0425531914893617;0.0010542962572482868
0316601950;0743237188;0.07801418439716312;0.001932876471621859
0316601950;0312291639;0.03546099290780142;0.0008785802143735723
0316601950;0385484518;0.07092198581560284;0.0017571604287471446
0316601950;043935806X;0.014184397163120567;0.0003514320857494289
0316601950;0316769487;0.03546099290780142;0.0008785802143735723
0316601950;0345443284;0.03546099290780142;0.0008785802143735723
0316601950;059035342X;0.03546099290780142;0.0008785802143735723
0316601950;0375706771;0.11347517730496454;0.0028114566859954314
0316601950;0385722206;0.04964539007092199;0.0012300123001230013
0316601950;0786868716;0.03546099290780142;0.0008785802143735723
0316601950;0345339681;0.0070921985815602835;0.00017571604287471446
0316601950;0439064864;0.028368794326241134;0.0007028641714988579
0316601950;1558743669;0.02127659574468085;0.0005271481286241434
0316601950;038079487X;0.03546099290780142;0.0008785802143735723
0316601950;0804106304;0.07801418439716312;0.001932876471621859
0316601950;0446610038;0.0425531914893617;0.0010542962572482868
0316601950;0684801523;0.03546099290780142;0.0008785802143735723
0316601950;0061009059;0.03546099290780142;0.0008785802143735723
0316601950;0440212561;0.0425531914893617;0.0010542962572482868
0316601950;0440222656;0.014184397163120567;0.0003514320857494289
0316601950;0971880107;0.04964539007092199;0.0012300123001230013
0316601950;0446606812;0.04964539007092199;0.0012300123001230013
0316601950;0375707972;0.09219858156028368;0.002284308557371288
0316601950;0451184963;0.02127659574468085;0.0005271481286241434
0316601950;0060502258;0.02127659574468085;0.0005271481286241434
0316601950;0446364193;0.0425531914893617;0.0010542962572482868
0316601950;0440211727;0.05673758865248227;0.0014057283429977157
0316601950;0679746048;0.03546099290780142;0.0008785802143735723
0316601950;0553280341;0.028368794326241134;0.0007028641714988579
0316601950;0312966970;0.03546099290780142;0.0008785802143735723
0316601950;0345417623;0.02127659574468085;0.0005271481286241434
0316601950;0060392452;0.03546099290780142;0.0008785802143735723
0316601950;0446611212;0.0425531914893617;0.0010542962572482868
0316601950;034538475X;0.02127659574468085;0.0005271481286241434
0316601950;0345361792;0.05673758865248227;0.0014057283429977157
0316601950;0842329129;0.05673758865248227;0.0014057283429977157
0316601950;044022165X;0.028368794326241134;0.0007028641714988579
0316601950;0440226430;0.07092198581560284;0.0017571604287471446
0316601950;0345370775;0.03546099290780142;0.0008785802143735723
0316601950;0399501487;0.028368794326241134;0.0007028641714988579
0316601950;0312278586;0.06382978723404255;0.0015814443858724301
0316601950;0439136350;0.02127659574468085;0.0005271481286241434
0316601950;0380002930;0.02127659574468085;0.0005271481286241434
0316601950;0804114986;0.04964539007092199;0.0012300123001230013
0316601950;0446532231;0.028368794326241134;0.0007028641714988579
0316601950;0440225701;0.028368794326241134;0.0007028641714988579
0316601950;0312976275;0.014184397163120567;0.0003514320857494289
0316601950;0312980140;0.05673758865248227;0.0014057283429977157
0316601950;0375725784;0.03546099290780142;0.0008785802143735723
0316601950;0440224675;0.014184397163120567;0.0003514320857494289
0316601950;080410753X;0.028368794326241134;0.0007028641714988579
0316601950;0684872153;0.028368794326241134;0.0007028641714988579
0316601950;0609804138;0.06382978723404255;0.0015814443858724301
0316601950;0385492081;0.03546099290780142;0.0008785802143735723
0316601950;0446605239;0.0851063829787234;0.0021085925144965737
0316601950;0345313860;0.0425531914893617;0.0010542962572482868
0316601950;0312924585;0.02127659574468085;0.0005271481286241434
0316601950;0440206154;0.02127659574468085;0.0005271481286241434
0316601950;0316284955;0.0425531914893617;0.0010542962572482868
0316601950;0842329218;0.03546099290780142;0.0008785802143735723
0316601950;0446608955;0.028368794326241134;0.0007028641714988579
0316601950;0312305060;0.02127659574468085;0.0005271481286241434
0316601950;0060934417;0.0425531914893617;0.0010542962572482868
0316601950;0679429220;0.0070921985815602835;0.00017571604287471446
0316601950;0316096199;0.028368794326241134;0.0007028641714988579
0316601950;0380731851;0.0070921985815602835;0.00017571604287471446
0316601950;0440214041;0.0425531914893617;0.0010542962572482868
0316601950;0515131229;0.028368794326241134;0.0007028641714988579
0316601950;0446607657;0.0070921985815602835;0.00017571604287471446
0316601950;0440236673;0.028368794326241134;0.0007028641714988579
0316601950;0553279912;0.03546099290780142;0.0008785802143735723
0316601950;0671003755;0.07092198581560284;0.0017571604287471446
0316601950;0070212570;0.014184397163120567;0.0003514320857494289
0316601950;0451524934;0.0070921985815602835;0.00017571604287471446
0316601950;0140067477;0.014184397163120567;0.0003514320857494289
0316601950;0440213525;0.0425531914893617;0.0010542962572482868
0316601950;0439064872;0.014184397163120567;0.0003514320857494289
0316601950;0312966091;0.02127659574468085;0.0005271481286241434
0316601950;0439139600;0.014184397163120567;0.0003514320857494289
0316601950;014028009X;0.0851063829787234;0.0021085925144965737
0316601950;0440220602;0.03546099290780142;0.0008785802143735723
0316601950;0671001795;0.03546099290780142;0.0008785802143735723
0316601950;0440224764;0.028368794326241134;0.0007028641714988579
0316601950;0385505833;0.014184397163120567;0.0003514320857494289
0316601950;0439136369;0.014184397163120567;0.0003514320857494289
0316601950;0312971346;0.014184397163120567;0.0003514320857494289
0316601950;0440234743;0.02127659574468085;0.0005271481286241434
0316601950;0440241073;0.028368794326241134;0.0007028641714988579
0316601950;0440221471;0.028368794326241134;0.0007028641714988579
0316601950;0385335881;0.04964539007092199;0.0012300123001230013
0316601950;0345337662;0.02127659574468085;0.0005271481286241434
0316601950;0553250426;0.02127659574468085;0.0005271481286241434
0316601950;0446612790;0.03546099290780142;0.0008785802143735723
0316601950;0684874350;0.0070921985815602835;0.00017571604287471446
0316601950;0385335482;0.028368794326241134;0.0007028641714988579
0316601950;006101351X;0.02127659574468085;0.0005271481286241434
0316601950;0064407667;0.0070921985815602835;0.00017571604287471446
0316601950;080410526X;0.02127659574468085;0.0005271481286241434
0316601950;0671510053;0.014184397163120567;0.0003514320857494289
0316601950;0812550706;0.0070921985815602835;0.00017571604287471446
0316601950;0345353145;0.0070921985815602835;0.00017571604287471446
0316601950;0345384466;0.0070921985815602835;0.00017571604287471446
0316601950;0345339703;0.0070921985815602835;0.00017571604287471446
0316601950;0380789035;0.02127659574468085;0.0005271481286241434
0316601950;051513287X;0.014184397163120567;0.0003514320857494289
0316601950;0425154092;0.0070921985815602835;0.00017571604287471446
0316601950;0515132020;0.0070921985815602835;0.00017571604287471446
0316601950;0345342968;0.0070921985815602835;0.00017571604287471446
0316776963;044023722X;0.043478260869565216;0.0007028641714988579
0316776963;0060915544;0.043478260869565216;0.0007028641714988579
0316776963;0385720106;0.08695652173913043;0.0014057283429977157
0316776963;0316601950;0.05434782608695652;0.0008785802143735723
0316776963;0316769487;0.06521739130434782;0.0010542962572482868
0316776963;0316666343;0.1956521739130435;0.0031628887717448603
0316776963;0385505833;0.043478260869565216;0.0007028641714988579
0316776963;0385504209;0.11956521739130435;0.001932876471621859
0316776963;0679746048;0.06521739130434782;0.0010542962572482868
0316776963;0804106304;0.06521739130434782;0.0010542962572482868
0316776963;0446672211;0.07608695652173914;0.0012300123001230013
0316776963;0060502258;0.021739130434782608;0.0003514320857494289
0316776963;0312195516;0.10869565217391304;0.0017571604287471446
0316776963;0553279912;0.03260869565217391;0.0005271481286241434
0316776963;067976402X;0.08695652173913043;0.0014057283429977157
0316776963;0385722206;0.06521739130434782;0.0010542962572482868
0316776963;0609804138;0.05434782608695652;0.0008785802143735723
0316776963;0312966970;0.021739130434782608;0.0003514320857494289
0316776963;080410526X;0.05434782608695652;0.0008785802143735723
0316776963;0140293248;0.05434782608695652;0.0008785802143735723
0316776963;0142001740;0.09782608695652174;0.0015814443858724301
0316776963;080410753X;0.043478260869565216;0.0007028641714988579
0316776963;0312980140;0.021739130434782608;0.0003514320857494289
0316776963;0375725784;0.06521739130434782;0.0010542962572482868
0316776963;1400034779;0.06521739130434782;0.0010542962572482868
0316776963;014028009X;0.09782608695652174;0.0015814443858724301
0316776963;0385484518;0.09782608695652174;0.0015814443858724301
0316776963;0671001795;0.05434782608695652;0.0008785802143735723
0316776963;0060987103;0.07608695652173914;0.0012300123001230013
0316776963;0446606812;0.021739130434782608;0.0003514320857494289
0316776963;0140298479;0.05434782608695652;0.0008785802143735723
0316776963;1400031354;0.10869565217391304;0.0017571604287471446
0316776963;068484267X;0.05434782608695652;0.0008785802143735723
0316776963;0385335482;0.043478260869565216;0.0007028641714988579
0316776963;0679781587;0.08695652173913043;0.0014057283429977157
0316776963;0060928336;0.05434782608695652;0.0008785802143735723
0316776963;0380002930;0.06521739130434782;0.0010542962572482868
0316776963;0452282152;0.05434782608695652;0.0008785802143735723
0316776963;0375706771;0.06521739130434782;0.0010542962572482868
0316776963;0060934417;0.05434782608695652;0.0008785802143735723
0316776963;0679429220;0.03260869565217391;0.0005271481286241434
0316776963;0375700757;0.043478260869565216;0.0007028641714988579
0316776963;0385265700;0.07608695652173914;0.0012300123001230013
0316776963;0142000205;0.021739130434782608;0.0003514320857494289
0316776963;0060976845;0.03260869565217391;0.0005271481286241434
0316776963;0553572997;0.043478260869565216;0.0007028641714988579
0316776963;0743418174;0.10869565217391304;0.0017571604287471446
0316776963;0446310786;0.06521739130434782;0.0010542962572482868
0316776963;068484477X;0.043478260869565216;0.0007028641714988579
0316776963;0440234743;0.010869565217391304;0.00017571604287471446
0316776963;0312966091;0.021739130434782608;0.0003514320857494289
0316776963;0451184963;0.021739130434782608;0.0003514320857494289
0316776963;0440213525;0.010869565217391304;0.00017571604287471446
0316776963;0446611212;0.021739130434782608;0.0003514320857494289
0316776963;0385335881;0.05434782608695652;0.0008785802143735723
0316776963;0671041789;0.043478260869565216;0.0007028641714988579
0316776963;0743237188;0.03260869565217391;0.0005271481286241434
0316776963;0312291639;0.05434782608695652;0.0008785802143735723
0316776963;0671003755;0.08695652173913043;0.0014057283429977157
0316776963;0446532231;0.06521739130434782;0.0010542962572482868
0316776963;0345417623;0.03260869565217391;0.0005271481286241434
0316776963;0070212570;0.010869565217391304;0.00017571604287471446
0316776963;0439136369;0.03260869565217391;0.0005271481286241434
0316776963;0786868716;0.043478260869565216;0.0007028641714988579
0316776963;0380731851;0.010869565217391304;0.00017571604287471446
0316776963;014025448X;0.010869565217391304;0.00017571604287471446
0316776963;034538475X;0.010869565217391304;0.00017571604287471446
0316776963;059035342X;0.07608695652173914;0.0012300123001230013
0316776963;044021145X;0.06521739130434782;0.0010542962572482868
0316776963;0375707972;0.03260869565217391;0.0005271481286241434
0316776963;0452282829;0.03260869565217391;0.0005271481286241434
0316776963;0425154092;0.010869565217391304;0.00017571604287471446
0316776963;0684874350;0.021739130434782608;0.0003514320857494289
0316776963;0439139597;0.05434782608695652;0.0008785802143735723
0316776963;0345370775;0.03260869565217391;0.0005271481286241434
0316776963;038079487X;0.05434782608695652;0.0008785802143735723
0316776963;0446610038;0.03260869565217391;0.0005271481286241434
0316776963;0061009059;0.05434782608695652;0.0008785802143735723
0316776963;0060987561;0.03260869565217391;0.0005271481286241434
0316776963;0140067477;0.043478260869565216;0.0007028641714988579
0316776963;0439139600;0.05434782608695652;0.0008785802143735723
0316776963;0345313860;0.03260869565217391;0.0005271481286241434
0316776963;0684801523;0.043478260869565216;0.0007028641714988579
0316776963;0446612790;0.021739130434782608;0.0003514320857494289
0316776963;0449212602;0.043478260869565216;0.0007028641714988579
0316776963;0515132020;0.010869565217391304;0.00017571604287471446
0316776963;0971880107;0.043478260869565216;0.0007028641714988579
0316776963;0446364193;0.010869565217391304;0.00017571604287471446
0316776963;0380718340;0.021739130434782608;0.0003514320857494289
0316776963;0684872153;0.03260869565217391;0.0005271481286241434
0316776963;0446608955;0.021739130434782608;0.0003514320857494289
0316776963;0671510053;0.06521739130434782;0.0010542962572482868
0316776963;0375727345;0.05434782608695652;0.0008785802143735723
0316776963;0439064864;0.043478260869565216;0.0007028641714988579
0316776963;051513287X;0.010869565217391304;0.00017571604287471446
0316776963;0439064872;0.06521739130434782;0.0010542962572482868
0316776963;0440222656;0.010869565217391304;0.00017571604287471446
0316776963;0312278586;0.06521739130434782;0.0010542962572482868
0316776963;0440226430;0.021739130434782608;0.0003514320857494289
0316776963;0375726403;0.03260869565217391;0.0005271481286241434
0316776963;0312305060;0.05434782608695652;0.0008785802143735723
0316776963;0590353403;0.05434782608695652;0.0008785802143735723
0316776963;044651652X;0.021739130434782608;0.0003514320857494289
0316776963;0060987529;0.08695652173913043;0.0014057283429977157
0316776963;0312976275;0.010869565217391304;0.00017571604287471446
0316776963;0345384466;0.05434782608695652;0.0008785802143735723
0316776963;0316569321;0.021739130434782608;0.0003514320857494289
0316776963;0060938455;0.07608695652173914;0.0012300123001230013
0316776963;0380789019;0.03260869565217391;0.0005271481286241434
0316776963;0345337662;0.07608695652173914;0.0012300123001230013
0316776963;0316096199;0.06521739130434782;0.0010542962572482868
0316776963;0156027321;0.03260869565217391;0.0005271481286241434
0316776963;0440236673;0.05434782608695652;0.0008785802143735723
0316776963;0553280341;0.021739130434782608;0.0003514320857494289
0316776963;0440241073;0.03260869565217391;0.0005271481286241434
0316776963;0440225701;0.03260869565217391;0.0005271481286241434
0316776963;0842329129;0.021739130434782608;0.0003514320857494289
0316776963;0440224675;0.021739130434782608;0.0003514320857494289
0316776963;0842329218;0.021739130434782608;0.0003514320857494289
0316776963;0345361792;0.05434782608695652;0.0008785802143735723
0316776963;0440221471;0.043478260869565216;0.0007028641714988579
0316776963;0804114986;0.05434782608695652;0.0008785802143735723
0316776963;006101351X;0.021739130434782608;0.0003514320857494289
0316776963;0446605239;0.021739130434782608;0.0003514320857494289
0316776963;0812550706;0.03260869565217391;0.0005271481286241434
0316776963;0064407667;0.03260869565217391;0.0005271481286241434
0316776963;0316284955;0.021739130434782608;0.0003514320857494289
0316776963;0345351525;0.010869565217391304;0.00017571604287471446
0316776963;0060392452;0.05434782608695652;0.0008785802143735723
0316776963;0671027360;0.07608695652173914;0.0012300123001230013
0316776963;0451524934;0.05434782608695652;0.0008785802143735723
0316776963;0805063897;0.06521739130434782;0.0010542962572482868
0316776963;0380789035;0.06521739130434782;0.0010542962572482868
0316776963;0439136350;0.05434782608695652;0.0008785802143735723
0316776963;0312924585;0.043478260869565216;0.0007028641714988579
0316776963;043935806X;0.06521739130434782;0.0010542962572482868
0316776963;0399501487;0.03260869565217391;0.0005271481286241434
0316776963;0440212561;0.03260869565217391;0.0005271481286241434
0316776963;0345342968;0.03260869565217391;0.0005271481286241434
0316776963;0385492081;0.03260869565217391;0.0005271481286241434
0316776963;0440214041;0.043478260869565216;0.0007028641714988579
0316776963;0440211727;0.043478260869565216;0.0007028641714988579
0316776963;044022165X;0.021739130434782608;0.0003514320857494289
0316776963;0345380371;0.010869565217391304;0.00017571604287471446
0316776963;0440224764;0.03260869565217391;0.0005271481286241434
0316776963;0060930535;0.010869565217391304;0.00017571604287471446
0316776963;0345353145;0.010869565217391304;0.00017571604287471446
0316776963;1558743669;0.021739130434782608;0.0003514320857494289
0316776963;0671021001;0.021739130434782608;0.0003514320857494289
0316776963;0312971346;0.021739130434782608;0.0003514320857494289
0316776963;0312983271;0.021739130434782608;0.0003514320857494289
0316776963;0440220602;0.021739130434782608;0.0003514320857494289
0316776963;0553250426;0.021739130434782608;0.0003514320857494289
0316776963;0440206154;0.03260869565217391;0.0005271481286241434
0316776963;0515131229;0.010869565217391304;0.00017571604287471446
0316776963;0345443284;0.010869565217391304;0.00017571604287471446
0385720106;044023722X;0.08333333333333333;0.0008785802143735723
0385720106;0316776963;0.13333333333333333;0.0014057283429977157
0385720106;0060915544;0.08333333333333333;0.0008785802143735723
0385720106;0316601950;0.13333333333333333;0.0014057283429977157
0385720106;0804106304;0.11666666666666667;0.0012300123001230013
0385720106;0060930535;0.16666666666666666;0.0017571604287471446
0385720106;0446672211;0.16666666666666666;0.0017571604287471446
0385720106;0060502258;0.06666666666666667;0.0007028641714988579
0385720106;0312195516;0.15;0.0015814443858724301
0385720106;0553279912;0.03333333333333333;0.0003514320857494289
0385720106;067976402X;0.18333333333333332;0.001932876471621859
0385720106;0385722206;0.05;0.0005271481286241434
0385720106;0609804138;0.05;0.0005271481286241434
0385720106;0312966970;0.08333333333333333;0.0008785802143735723
0385720106;080410526X;0.1;0.0010542962572482868
0385720106;0679746048;0.05;0.0005271481286241434
0385720106;0140293248;0.13333333333333333;0.0014057283429977157
0385720106;0142001740;0.16666666666666666;0.0017571604287471446
0385720106;080410753X;0.03333333333333333;0.0003514320857494289
0385720106;0312980140;0.06666666666666667;0.0007028641714988579
0385720106;0375725784;0.08333333333333333;0.0008785802143735723
0385720106;1400034779;0.06666666666666667;0.0007028641714988579
0385720106;014028009X;0.1;0.0010542962572482868
0385720106;0385484518;0.08333333333333333;0.0008785802143735723
0385720106;0671001795;0.08333333333333333;0.0008785802143735723
0385720106;0060987103;0.13333333333333333;0.0014057283429977157
0385720106;0446606812;0.03333333333333333;0.0003514320857494289
0385720106;0140298479;0.06666666666666667;0.0007028641714988579
